bookID,title,authors,average_rating,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
40958,The Art of Innovation: Lessons in Creativity from IDEO  America's Leading Design Firm,Tom Kelley,3.97,eng,320,6412,154,1/16/2001,Broadway Business
40997,Soldier of Sidon (Latro #3),Gene Wolfe,4.01,eng,320,1063,60,10/31/2006,Tor Books
41379,As Nature Made Him: The Boy Who Was Raised as a Girl,John Colapinto,3.97,eng,320,5456,619,2/20/2001,Harper Perennial
42141,Glass Soup  (Vincent Ettrich  #2),Jonathan Carroll,3.88,eng,320,1153,62,11/28/2006,Tor Books
42701,The Van (The Barrytown Trilogy  #3),Roddy Doyle,3.94,eng,320,5718,164,03/01/1997,Penguin Books
43068,True Blue: The Oxford Boat Race Mutiny,Daniel Topolski,4.24,eng,320,69,13,2/23/1990,Bantam
43171,Diana Vreeland,Eleanor Dwight,4.24,eng,320,150,17,10/22/2002,Harper Design
43177,Brown V. Board of Education: A Civil Rights Milestone and Its Troubled Legacy,James T. Patterson,3.85,eng,320,159,24,12/12/2002,Oxford University Press  USA
43361,Inventing the People: The Rise of Popular Sovereignty in England and America,Edmund S. Morgan,3.78,eng,320,106,4,9/17/1989,W. W. Norton  Company
43489,Music in the Night (Logan  #4),V.C. Andrews,3.85,eng,320,5554,64,03/01/1998,Pocket Books
43544,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Stories,Robert Louis Stevenson,4.01,eng,320,857,57,10/01/2003,Barnes  Noble Classics
43547,Rose of No Man's Land,Michelle Tea,3.52,eng,320,1484,161,02/05/2007,Mariner Books
43548,The Roses of No Man's Land,Lyn Macdonald,4.26,eng,320,293,36,09/07/1993,Penguin UK
43980,A History of the World in 10½  Chapters,Julian Barnes,3.89,eng,320,10008,638,11/27/1990,Vintage
44478,Architecture and Tourism: Perception  Performance and Place,D. Medina Lasansky,3.2,eng,320,5,1,09/04/2004,Bloomsbury Academic
44634,Life on Planet Rock: From Guns N' Roses to NIRVana  a Backstage Journey Through Rock's Most Debauched Decade,Lonn M. Friend,3.58,eng,320,241,30,07/11/2006,Three Rivers Press
44954,Code: And Other Laws of Cyberspace,Lawrence Lessig,3.94,eng,320,212,12,7/13/2000,Basic Books
45382,Schmidt Delivered (Schmidt  #2),Louis Begley,3.61,eng,320,107,12,10/30/2001,Ballantine Books
45463,Encuentro en el Ártico (Artemis Fowl  #2),Eoin Colfer,3.95,spa,320,15,3,07/05/2005,Montena
45511,Die Broke: A Radical Four-Part Financial Plan,Stephen M. Pollan,3.64,eng,320,270,45,9/23/1998,Harper Business
2896,Das Parfum. Die Geschichte eines Mörders,Patrick Süskind,4.02,ger,321,9674,343,06/01/1994,Diogenes
3300,Inés of My Soul,Isabel Allende,3.93,eng,321,15345,1075,11/07/2006,Harper
4099,The Pragmatic Programmer: From Journeyman to Master,Andy Hunt,4.31,eng,321,12563,699,10/30/1999,Addison-Wesley Professional
6854,Three to Get Deadly (Stephanie Plum  #3),Janet Evanovich,4.15,eng,321,125114,2883,7/15/1998,St. Martin's Press
7891,Betsy and the Great World (Betsy-Tacy  #9),Maud Hart Lovelace,4.14,eng,321,4747,148,3/31/1996,HarperTrophy
8218,Down to the Bonny Glen (Little House: The Martha Years  #3),Melissa Wiley,4.15,eng,321,1480,39,05/08/2001,HarperTrophy
11003,Eleven on Top (Stephanie Plum  #11),Janet Evanovich,4.16,eng,321,91695,1731,6/20/2006,St. Martin's Press
26046,Morrigan's Cross (Circle Trilogy  #1),Nora Roberts,4.14,eng,321,46146,1158,8/29/2006,Jove
29965,The War of the Worlds,H.G. Wells,3.82,eng,321,16,1,4/30/2001,McFarland & Company
31313,Dance of the Gods (Circle Trilogy  #2),Nora Roberts,4.15,eng,321,25065,576,10/03/2006,Jove
33441,Fluke: Or  I Know Why the Winged Whale Sings,Christopher Moore,3.75,eng,321,35450,1953,6/15/2004,Harper
33999,On the Origin of Species by Means of Natural Selection,Charles Darwin,3.98,eng,321,185,14,6/23/2006,Dover Publications
36154,The Price of Glory (Saga of the Gray Death Legion  #3),William H. Keith Jr.,3.89,eng,321,445,6,10/01/1987,FASA Corp.
37813,Letters from the Earth: Uncensored Writings,Mark Twain,4.21,eng,321,6568,376,2/17/2004,Harper Perennial Modern Classics
37819,The God of Small Things,Arundhati Roy,3.94,eng,321,6667,722,05/01/1997,HarperCollins
40532,Reading the Bible Again for the First Time: Taking the Bible Seriously but Not Literally,Marcus J. Borg,4.13,eng,321,2959,187,04/07/2015,HarperOne
41329,The Red Tent,Anita Diamant,4.17,eng,321,5390,614,8/21/2007,Picador
12703,Wuthering Heights,Emily Brontë,3.85,eng,322,1898,201,03/02/2004,Signet Classics
13629,The Mythical Man-Month: Essays on Software Engineering,Frederick P. Brooks Jr.,4.05,eng,322,9395,616,08/12/1995,Addison-Wesley Professional
14072,Thrones  Dominations,Dorothy L. Sayers,3.89,eng,322,165,24,3/15/1999,St. Martin's Paperbacks
15241,The Two Towers (The Lord of the Rings  #2),J.R.R. Tolkien,4.44,eng,322,593467,5798,09/05/2003,Houghton Mifflin
15956,True Believer,Nicholas Sparks,3.8,eng,322,896,77,07/01/2009,Warner Books
16304,Murder on the Orient Express (Hercule Poirot  #10),Agatha Christie,4.17,eng,322,145660,5711,8/31/2004,Berkley
17020,13 Little Blue Envelopes (Little Blue Envelope  #1),Maureen Johnson,3.64,eng,322,70689,4067,12/21/2010,HarperCollins Publishers
19802,A World Lit Only by Fire: The Medieval Mind and the Renaissance: Portrait of an Age,William Manchester,3.85,eng,322,9807,745,06/01/1993,Back Bay Books
23774,Something Borrowed (Darcy & Rachel  #1),Emily Giffin,3.85,eng,322,24522,4032,04/01/2005,St. Martin's Griffin
27691,The Gabriel Hounds,Mary  Stewart,3.92,eng,322,3629,145,11/28/2006,HarperTorch
28766,Fiasco,Stanisław Lem,4.12,eng,322,2281,166,3/15/1988,Mariner Books
35050,Trial By Fire,D.W. Buffa,3.76,eng,322,9,0,04/04/2006,Onyx
42156,Something Borrowed (Darcy & Rachel  #1),Emily Giffin,3.85,eng,322,454917,7487,06/01/2004,St. Martin's Press
2654,To Kill a Mockingbird,Harper Lee,4.27,eng,323,10524,898,07/05/2005,Harper Perennial Modern Classics
2661,To Kill a Mockingbird,Harper Lee,4.27,eng,323,271,34,10/17/2006,Harper
4267,High Fidelity,Nick Hornby,3.94,eng,323,827,101,03/01/2000,Riverhead Books
7338,Tolkien on Film: Essays on Peter Jackson's The Lord of the Rings,Janet Brennan Croft,3.79,eng,323,39,2,05/09/2005,Mythopoeic Press
9553,Shadow Game (GhostWalkers  #1),Christine Feehan,4.12,eng,323,15827,616,8/26/2003,Berkley Books
11653,I Married a Communist (The American Trilogy  #2),Philip Roth,3.81,eng,323,4996,325,11/02/1999,Vintage
13254,Name Dropping,Jane Heller,3.52,eng,323,701,53,3/15/2001,St. Martin's Press
20234,Wings of Fire (Inspector Ian Rutledge  #2),Charles Todd,3.99,eng,323,5029,438,5/15/1999,St. Martin's Paperbacks
21624,Study War No More: A Selection of Alternatives,Joe Haldeman,3.56,eng,323,97,2,10/01/1978,Avon
21773,Blood Moon Over Britain,Morag McKendrick Pippin,3.44,eng,323,17,4,12/01/2005,Leisure Books
23706,Maison Ikkoku  Volume 12 (Maison Ikkoku  #12),Rumiko Takahashi,4.27,eng,323,250,3,08/09/2005,VIZ Media LLC
30092,The Life and Death of My Lord Gilles de Rais,Robert Nye,3.87,eng,323,65,8,12/01/1991,Abacus Books (London)
37693,New Moon (Moon #6),Rebecca York,3.86,eng,323,634,30,03/06/2007,Berkley Sensation
38169,Alas  Babylon,Pat Frank,4.08,eng,323,33140,2614,07/05/2005,Harper Perennial Modern Classics
41918,There are No Children Here: The Story of Two Boys Growing Up in the Other America,Alex Kotlowitz,4.27,eng,323,12092,837,01/05/1992,Anchor Books
28,Notes from a Small Island,Bill Bryson,3.91,eng,324,80609,3301,5/28/1997,William Morrow Paperbacks
1384,The Odyssey,Homer,3.76,eng,324,2543,167,1/30/2003,Penguin Classics
4579,The Far Side of Evil,Sylvia Engdahl,3.98,eng,324,60,9,1/13/2005,Firebird
5061,La verdad acerca de las Industrias Farmacéuticas: cómo nos engaña y qué hacer al respecto,Marcia Angell,3.95,spa,324,3,0,12/01/2006,Norma
6149,Beloved,Toni Morrison,3.83,eng,324,282045,9004,06/08/2004,Vintage
6545,In the Dark of the Night,John Saul,3.88,eng,324,4278,178,7/18/2006,Ballantine Books
8646,Crow Lake,Mary Lawson,3.88,eng,324,14109,1591,1/13/2003,Dial Press Trade Paperback
9593,Galápagos,Kurt Vonnegut Jr.,3.88,eng,324,55850,1990,01/12/1999,Dial Press
10514,Travels in Hyperreality,Umberto Eco,3.89,eng,324,2021,78,5/27/1990,Mariner Books
15546,Magic Kingdom for Sale—Sold! (Magic Kingdom of Landover #1),Terry Brooks,3.89,eng,324,320,24,03/12/1986,Del Rey Books
16297,Cards on the Table (Hercule Poirot  #15),Agatha Christie,3.92,eng,324,25236,1046,07/05/2005,Berkley
17123,Handmaid's Tale,Margaret Atwood,4.11,eng,324,400,35,4/14/1994,Virago Press Ltd
17730,House of Mirth,Edith Wharton,3.95,eng,324,220,11,7/30/2008,Waking Lion Press
18488,Frankenstein  or the Modern Prometheus,Mary Wollstonecraft Shelley,3.79,eng,324,12897,780,05/01/2004,Pocket Books
20679,Advanced Statistics Demystified,Larry J. Stephens,4,eng,324,9,0,06/07/2004,McGraw-Hill Education
23840,The Attraction,Douglas Clegg,3.62,eng,324,386,34,04/01/2006,Leisure Books
26207,Spells & Sleeping Bags (Magic in Manhattan  #3),Sarah Mlynowski,4.05,eng,324,4370,221,6/26/2007,Delacorte Books for Young Readers
29797,The Pilgrim's Progress,John Bunyan,4,eng,324,87175,1875,02/10/2003,Dover Publications
32750,Brown Girl  Brownstones,Paule Marshall,4.07,eng,324,2466,107,08/01/2006,Feminist Press
35414,Allegiance (Star Wars),Timothy Zahn,3.99,eng,324,6874,280,1/30/2007,Del Rey
35760,Mistaken Identity,Nayantara Sahgal,2.98,eng,324,0,0,12/30/2016,Harper Collins
40359,Hot Six (Stephanie Plum  #6),Janet Evanovich,4.19,eng,324,307,28,06/01/2001,Pan MacMillan
40425,Tarzan of the Apes (Tarzan  #1),Edgar Rice Burroughs,3.9,eng,324,31734,1573,09/01/2003,Wildside Press
7895,Maud Hart Lovelace's Deep Valley: A Guidebook of Mankato Places in the Betsy-Tacy Series,Julie A. Schrader,4.29,eng,325,58,8,12/31/2002,Minnesota Heritage Publishing
8084,Beauty,Robin McKinley,4.05,eng,325,3258,478,7/26/2005,HarperCollins
15448,On a Pale Horse,Piers Anthony,4.13,eng,325,156,13,09/12/1984,Del Rey Books
31693,Persuasion,Jane Austen,4.14,eng,325,5236,544,4/29/2003,Penguin Classics
33455,Island of the Sequined Love Nun,Christopher Moore,3.8,eng,325,27534,1247,5/25/2004,Harper Perennial
33723,Girls' Night In,Lauren Henderson,3.63,eng,325,12765,185,8/25/2004,Red Dress Ink
33956,The Spook's Apprentice (The Last Apprentice / Wardstone Chronicles  #1),Joseph Delaney,3.99,eng,325,2956,242,6/30/2005,Red Fox
34492,Wintersmith (Discworld  #35; Tiffany Aching  #3),Terry Pratchett,4.24,eng,325,42146,1230,10/01/2006,HarperTempest
35574,The Rough Guide to The Beatles,Chris Ingham,3.91,eng,325,50,4,09/01/2006,Rough Guides
39792,The Man Who Smiled (Kurt Wallander #4),Henning Mankell,3.93,eng,325,14322,521,9/19/2006,The New Press
40342,Two for the Dough (Stephanie Plum  #2),Janet Evanovich,4.11,eng,325,2509,292,6/29/2007,St. Martin's Press
41885,Sense and Sensibility,Jane Austen,4.07,eng,325,1278,153,7/25/2004,Barnes & Noble
2526,Blindness,José Saramago,4.11,eng,326,107455,7778,10/04/1999,Mariner Books
3762,On Her Majesty's Secret Service (James Bond  #11),Ian Fleming,3.96,eng,326,14108,428,09/02/2003,Penguin Books
4588,Extremely Loud and Incredibly Close,Jonathan Safran Foer,3.98,eng,326,335477,19241,04/04/2006,Mariner Books
5845,A Bend in the River,V.S. Naipaul,3.77,eng,326,13147,690,05/10/2002,Picador USA
6340,Homeric Moments: Clues to Delight in Reading the Odyssey and the Iliad,Eva Brann,4.3,eng,326,118,13,09/01/2002,Paul Dry Books
6425,Hard Eight (Stephanie Plum  #8),Janet Evanovich,4.17,eng,326,101730,1878,6/16/2003,St. Martin's Press
7101,The 42nd Parallel (U.S.A.  #1),John Dos Passos,3.82,eng,326,5290,321,5/25/2000,Mariner Books
8178,Birthright (Diablo: The Sin War  #1),Richard A. Knaak,3.74,eng,326,1246,69,10/01/2006,Pocket Star
10105,The Last Wife of Henry VIII,Carolly Erickson,3.89,eng,326,10702,366,10/03/2006,St. Martin's Press
10613,Night Shift,Stephen King,4,eng,326,1290,84,02/01/1979,Signet
13398,Operation Barracuda (Tom Clancy's Splinter Cell  #2),David  Michaels,4.02,eng,326,5062,79,11/01/2005,Berkley
19689,Airborne: A Guided Tour Of An Airborne Task Force,Tom Clancy,3.77,eng,326,448,5,11/01/1997,Berkley
28055,Wanderlust: A History of Walking,Rebecca Solnit,3.92,eng,326,226,25,06/01/2001,Penguin Books (London)
34908,Here  There Be Dragons (Chronicles of the Imaginarium Geographica  #1),James A. Owen,3.86,eng,326,10103,917,9/26/2006,Simon & Schuster Books for Young Readers
39181,Guide to Stress Reduction,L. John Mason,4.22,eng,326,9,1,5/22/2001,Celestial Arts
39795,The Dogs of Riga (Kurt Wallander  #2),Henning Mankell,3.72,eng,326,17060,1016,4/13/2004,Vintage Crime/Black Lizard
45306,Haruki Murakami and the Music of Words,Jay Rubin,3.83,eng,326,38,2,12/03/2005,Harvill Press
45479,The Subtle Knife (His Dark Materials  #2),Philip Pullman,4.13,eng,326,677,77,09/01/2007,Alfred A. Knopf Books for Young Readers
1947,Little Women,Louisa May Alcott,4.07,eng,327,83,9,02/01/2004,Collector's Library
2956,The Adventures of Huckleberry Finn (Adventures of Tom and Huck  #2),Mark Twain,3.82,eng,327,1049912,11391,12/31/2002,Penguin Classics
3479,Sugarplums and Scandal  (Love at Stake #2.5; Bed-and-Breakfast Mysteries #22.5),Lori Avocato,3.98,eng,327,1967,66,10/31/2006,Avon
7670,The Andromeda Strain (Andromeda  #1),Michael Crichton,3.89,eng,327,202043,2850,10/28/2003,Avon Books
9262,The Books in My Life,Henry Miller,3.81,eng,327,709,29,1/17/1969,New Directions
9556,The Elephant Vanishes,Haruki Murakami,3.86,eng,327,1299,128,12/01/2003,Vintage Books
11880,A Book of Blue Flowers,Robert L. Geneve,3.83,eng,327,0,0,02/01/2006,Timber Press (OR)
14706,Faust  First Part,Johann Wolfgang von Goethe,3.93,eng,327,48213,675,07/01/1988,Bantam Classics
19075,Madame Bovary,Gustave Flaubert,3.67,eng,327,3620,394,12/31/2002,Penguin Classics
19088,The Politics and The Constitution of Athens,Aristotle,3.98,eng,327,407,12,10/13/1996,Cambridge University Press
29619,Ghost Hunter (Ghost Hunters  #3),Jayne Castle,4.14,eng,327,4349,170,5/30/2006,Jove Books
29624,Orchid (St. Helen's  #3),Jayne Castle,4.15,eng,327,3748,102,05/01/1998,Pocket Books
30982,Scales of the Serpent (Diablo: The Sin War  #2),Richard A. Knaak,3.86,eng,327,866,31,3/27/2007,Pocket Star
37553,Sense and Sensibility,Jane Austen,4.07,eng,327,6853,249,4/29/2004,Oxford University Press
44433,Courageous Faith Through the Year,Bill Hybels,3.5,eng,327,0,0,07/01/2004,IVP Books
537,The Lovely Bones,Alice Sebold,3.81,eng,328,6485,966,06/01/2003,Picador
3631,Catching Alice,Clare Naylor,3.38,eng,328,948,27,10/31/2000,Ballantine Books
4669,The St. Paul Stories of F. Scott Fitzgerald,F. Scott Fitzgerald,4,eng,328,100,11,9/24/2004,Minnesota Historical Society Press
5187,The Book of Ruth,Jane Hamilton,3.85,eng,328,63595,1222,12/01/1989,Anchor Books
8714,An Inconvenient Truth: The Planetary Emergency of Global Warming and What We Can Do About It,Al Gore,3.77,eng,328,5783,433,5/24/2006,Rodale Books
9754,The Art of War,Mao Zedong,4.2,eng,328,62,0,04/01/2005,El Paso Norte Press
12240,The Play Soldier,Chet Green,4.5,eng,328,2,2,5/22/2011,Booklocker.com  Inc.
12840,Second Ring of Power,Carlos Castañeda,4.03,eng,328,2779,33,04/01/1991,Washington Square Press
13050,The Social Contract and The First and Second Discourses,Jean-Jacques Rousseau,3.83,eng,328,63,2,02/08/2002,Yale University Press
15806,The Lovely Bones,Alice Sebold,3.81,eng,328,5945,735,4/20/2004,Back Bay Books
16371,Mrs. McGinty's Dead (Hercule Poirot  #30),Agatha Christie,3.83,eng,328,572,74,07/01/2002,HarperCollins Publishers
19595,The Color of Water: A Black Man's Tribute to His White Mother,James   McBride,4.09,eng,328,1597,157,02/07/2006,Riverhead Books
27415,Apollodorus' Library and Hyginus' Myths: Two Handbooks of Greek Mythology,Apollodorus,3.98,eng,328,20,2,03/01/2007,Hackett Publ. Co Inc
28255,"How ""Natives"" Think: About Captain Cook  For Example",Marshall Sahlins,3.64,eng,328,64,3,10/01/1996,University of Chicago Press
28371,Witch Grass,Raymond Queneau,3.93,eng,328,335,38,1/31/2003,NYRB Classics
31474,Slaughterhouse: The Shocking Story of Greed  Neglect  And Inhumane Treatment Inside the U.S. Meat Industry,Gail A. Eisnitz,4.35,eng,328,1250,144,11/01/2006,Prometheus Books
31891,A Short History of Modern Philosophy (Routledge Classics),Roger Scruton,3.8,eng,328,348,23,11/11/2001,Routledge
33453,You Suck (A Love Story  #2),Christopher Moore,3.83,eng,328,42028,2416,1/16/2007,William Morrow
33737,Manhunting,Jennifer Crusie,3.77,eng,328,13317,697,1/30/2007,HQN
37471,Them: Adventures with Extremists,Jon Ronson,3.95,eng,328,1103,96,02/08/2002,Pan Macmillan Ltd. (London)
40763,Bouvard and Pecuchet,Gustave Flaubert,3.86,eng,328,2820,103,3/28/2006,Dalkey Archive Press
40816,Turtles & Tortoises for Dummies,Liz Palika,3.57,eng,328,53,5,3/15/2001,For Dummies
41179,Miracleman  Book Three: Olympus,Alan Moore,4.39,eng,328,1768,93,4/21/2015,Marvel Comics
6294,Howl's Moving Castle (Howl's Moving Castle  #1),Diana Wynne Jones,4.29,eng,329,161582,9026,08/01/2001,Harper Trophy
6749,Oblivion,David Foster Wallace,4.07,eng,329,10633,701,8/30/2005,Back Bay Books
7588,A Portrait of the Artist as a Young Man,James Joyce,3.61,eng,329,108179,3536,3/25/2003,Penguin Classics
9659,Fear of Fifty: A Midlife Memoir,Erica Jong,3.55,eng,329,455,31,09/07/2006,Tarcherperigee
19068,The Nicomachean Ethics,Aristotle,3.94,eng,329,23683,472,1/29/2004,Penguin Classics
23001,Galatea 2.2,Richard Powers,3.72,eng,329,2155,191,01/01/2004,Picador
25014,The Map That Changed the World: William Smith and the Birth of Modern Geology,Simon Winchester,3.82,eng,329,10452,539,7/30/2002,Perennial
35465,Yoda: Dark Rendezvous,Sean Stewart,3.88,eng,329,3972,116,11/23/2004,Del Rey
36447,The Bone Yard,Paul J. Mikol,4.01,eng,329,265,4,05/01/1991,Berkley
37598,The Eternity Code (Artemis Fowl  #3),Eoin Colfer,4.04,eng,329,187,6,04/03/2003,Penguin Group
43221,Contingency  Hegemony  Universality: Contemporary Dialogues on the Left,Judith Butler,3.92,eng,329,707,18,7/17/2000,Verso
44230,The Silver Pigs (Marcus Didius Falco  #1),Lindsey Davis,3.94,eng,329,8882,561,10/03/2006,Minotaur Books
6222,Jenny,Sigrid Undset,3.79,eng,330,549,42,06/01/1998,Steerforth
9493,A Time to Embrace: Same-Gender Relationships in Religion  Law  and Politics,William Stacy Johnson,4.21,eng,330,44,10,11/01/2006,William B. Eerdmans Publishing Company
19916,Over The Moon (Mageverse #3.5),Angela Knight,3.9,eng,330,3681,92,01/02/2007,Berkley Sensation
22207,Lullabies for Little Criminals,Heather O'Neill,3.98,eng,330,18419,1371,10/17/2006,Harper Perennial
23521,Mythology: Timeless Tales of Gods and Heroes,Edith Hamilton,4,eng,330,1747,192,08/01/1999,Warner
27813,Numerical Recipes Example Book C++: The Art of Scientific Computing,William T. Vetterling,3.25,eng,330,4,0,02/07/2002,Cambridge University Press
34570,Team Yankee,Harold Coyle,4.07,eng,330,8870,131,09/01/1988,Berkley
43028,Sorrow's Anthem (Lincoln Perry  #2),Michael Koryta,3.89,eng,330,62,7,01/02/2007,St. Martin's Paperbacks
106,Dune Messiah (Dune Chronicles #2),Frank Herbert,3.88,eng,331,97494,2359,7/15/1987,Ace Books
208,A Shadow in Summer (Long Price Quartet  #1),Daniel Abraham,3.6,eng,331,9852,633,03/07/2006,Tor Books
2743,The Lost Boy (Dave Pelzer #2),Dave Pelzer,4.1,eng,331,52028,2513,08/01/1997,Health Communications Inc
2998,The Secret Garden,Frances Hodgson Burnett,4.13,eng,331,764134,11796,09/01/1998,Children's Classics
3311,Self,Yann Martel,3.43,eng,331,2359,146,04/07/2003,Faber  Faber
26766,Dark Water's Embrace (Mictlan  #1),Stephen Leigh,3.77,eng,331,78,10,03/01/1998,Harper Voyager
29320,Wind Child,Nancy   Harding,3.08,eng,331,13,1,07/01/1990,Pocket Books
38017,Lady on the Hill: How Biltmore Estate Became an American Icon,Howard E. Covington Jr.,3.91,eng,331,414,60,03/01/2006,Wiley
11809,Insurgent Collective Action and Civil War in El Salvador,Elisabeth Jean Wood,3.83,eng,332,54,4,10/16/2003,Cambridge University Press
